Company Code,Profit Center,Profit Center: Short Text,Document Date,Posting Date,Entry Date,Posting period,Assignment,G/L Account,G/L Account: Short Text,Document Type,Document Number,Company Code Currency Key,Posting Key,Company Code Currency Value,Text,Offsetting Account,User Name,Processed Database Rows
1200,10120003,FOXHILL D16 - (AJR3),31/07/2025,31/07/2025,29/07/2025,7,PROV-ELECT CA,500049,Provisions,SB,1200005282,QAR,50,"-17,000.00",PROV FOR Electricity (Common Area) JULY 2025,200007,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),30/06/2025,31/07/2025,06/08/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005318,QAR,40,"1,100.00",PROV FOR Telephone Expenses JUNE 2025 - REV,200004,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/07/2025,31/07/2025,29/07/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005280,QAR,50,"-1,050.00",PROV FOR Telephone Expenses JULY 2025,200004,HUSAIN.M,1
1200,10120005,AL JASRA TWIN TOWER,31/07/2025,31/07/2025,29/07/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005293,QAR,50,-150.00,PROV FOR Telephone Expenses JULY 2025,200004,HUSAIN.M,1
1200,10120004,FOXHILL D19 - (AJR4),31/07/2025,31/07/2025,29/07/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005288,QAR,50,"-1,400.00",PROV FOR Telephone Expenses JULY 2025,200004,HUSAIN.M,1
1200,10120005,AL JASRA TWIN TOWER,30/06/2025,31/07/2025,06/08/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005345,QAR,40,150.00,PROV FOR Telephone Expenses JUNE 2025 - REV,200004,AKRAM.J,1
1200,10120007,Al Khor 12 VILLAS,31/07/2025,31/07/2025,29/07/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005228,QAR,50,"-9,867.00",PROV FOR Fixed maint contract JULY 2025,200009,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),31/07/2025,31/07/2025,29/07/2025,7,PROV-CHILL WAT CA,500049,Provisions,SB,1200005247,QAR,50,"-5,000.00",PROV FOR Chilled Water Common Area JULY 2025,200006,HUSAIN.M,1
1200,10120004,FOXHILL D19 - (AJR4),31/07/2025,31/07/2025,29/07/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005226,QAR,50,"-21,975.00",PROV FOR Fixed maint contract JULY 2025,200009,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/05/2025,31/07/2025,06/08/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005361,QAR,40,"3,400.00",PROV FOR Telephone Expenses MAY 2025 - REV,200004,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,30/06/2025,31/07/2025,07/08/2025,7,PROV-CHILL WAT CA,500049,Provisions,SB,1200005366,QAR,40,"32,000.00",PROV FOR Chilled Water Common Area JUNE 2025 - REV,200006,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/07/2025,31/07/2025,29/07/2025,7,PROV-CHILL WAT CA,500049,Provisions,SB,1200005250,QAR,50,"-4,800.00",PROV FOR Chilled Water Common Area JULY 2025,200006,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/07/2025,31/07/2025,29/07/2025,7,PROV-CHILL WAT CA,500049,Provisions,SB,1200005259,QAR,50,"-70,000.00",PROV FOR Chilled Water Common Area JULY 2025,200006,HUSAIN.M,1
1200,10120004,FOXHILL D19 - (AJR4),31/05/2025,31/07/2025,06/08/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005334,QAR,40,"1,400.00",PROV FOR Telephone Expenses MAY 2025 - REV,200004,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),30/06/2025,31/07/2025,06/08/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005327,QAR,40,"1,050.00",PROV FOR Telephone Expenses JUNE 2025 - REV,200004,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,31/07/2025,31/07/2025,29/07/2025,7,PROV-ELECT CA,500049,Provisions,SB,1200005286,QAR,50,"-14,800.00",PROV FOR Electricity (Common Area) JULY 2025,200007,HUSAIN.M,1
1200,10120001,FOXHILL D23 - (AJR1),31/05/2025,31/07/2025,06/08/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005319,QAR,40,"22,304.00",PROV FOR Fixed maint contract MAY 2025 - REV,200009,AKRAM.J,1
1200,10120002,FOXHILL N27 - (AJR2),31/05/2025,31/07/2025,06/08/2025,7,PROV-ELECT CA,500049,Provisions,SB,1200005311,QAR,40,"14,200.00",PROV FOR Electricity (Common Area) MAY 2025 -REV,200007,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/05/2025,31/07/2025,06/08/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005324,QAR,40,"21,975.00",PROV FOR Fixed maint contract MAY 2025 - REV,200009,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,30/06/2025,31/07/2025,07/08/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005376,QAR,40,"47,000.00",PROV FOR Telephone Expenses JUNE 2025 - REV,200004,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/07/2025,31/07/2025,29/07/2025,7,PROV-ELECT CA,500049,Provisions,SB,1200005283,QAR,50,"-4,000.00",PROV FOR Electricity (Common Area) JULY 2025,200007,HUSAIN.M,1
1200,10120003,FOXHILL D16 - (AJR3),30/06/2025,31/07/2025,06/08/2025,7,PROV-ELECT CA,500049,Provisions,SB,1200005321,QAR,40,"17,000.00",PROV FOR Electricity (Common Area) JUNE 2025 - Rev,200007,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/07/2025,31/07/2025,29/07/2025,7,PROV-CHILL WAT CA,500049,Provisions,SB,1200005248,QAR,50,"-4,500.00",PROV FOR Chilled Water Common Area JULY 2025,200006,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/07/2025,31/07/2025,29/07/2025,7,PROV-TELEPHONE,500049,Provisions,SB,1200005296,QAR,50,"-3,400.00",PROV FOR Telephone Expenses JULY 2025,200004,HUSAIN.M,1
1200,10120005,AL JASRA TWIN TOWER,31/05/2025,31/07/2025,06/08/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005341,QAR,40,"79,803.00",PROV FOR Fixed maint contract MAY 2025 - REV,200009,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/07/2025,31/07/2025,29/07/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005225,QAR,50,"-21,975.00",PROV FOR Fixed maint contract JULY 2025,200009,HUSAIN.M,1
1200,10120005,AL JASRA TWIN TOWER,30/06/2025,31/07/2025,06/08/2025,7,PROV-CHILL WAT CA,500049,Provisions,SB,1200005337,QAR,40,"161,000.00",PROV FOR Chilled Water Common Area JUNE 2025 - REV,200006,AKRAM.J,1
1200,10120007,Al Khor 12 VILLAS,31/07/2025,31/07/2025,29/07/2025,7,PROV-ELECT CA,500049,Provisions,SB,1200005284,QAR,50,"-1,000.00",PROV FOR Electricity (Common Area) JULY 2025,200007,HUSAIN.M,1
1200,10120004,FOXHILL D19 - (AJR4),31/05/2025,31/07/2025,06/08/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005332,QAR,40,"21,975.00",PROV FOR Fixed maint contract MAY 2025 - REV,200009,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/05/2025,31/07/2025,06/08/2025,7,PROV-ELECT CA,500049,Provisions,SB,1200005328,QAR,40,"4,000.00",PROV FOR Electricity (Common Area) MAY 2025 - REV,200007,AKRAM.J,1
1200,10120005,AL JASRA TWIN TOWER,31/07/2025,31/07/2025,29/07/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005227,QAR,50,"-79,803.00",PROV FOR Fixed maint contract JULY 2025,200009,HUSAIN.M,1
1200,10120010,AL SHAREEF HQ - F07,31/07/2025,31/07/2025,29/07/2025,7,PROV-Fixed Maint,500049,Provisions,SB,1200005230,QAR,50,"-53,615.00",PROV FOR Fixed maint contract JULY 2025,200009,HUSAIN.M,1
1200,10120001,FOXHILL D23 - (AJR1),31/05/2025,31/08/2025,08/09/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005662,QAR,40,"14,000.00",PROV FOR Electricity (Common Area) MAY 2025-REV,200007,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,31/08/2025,31/08/2025,31/08/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005468,QAR,50,"-47,000.00",PROV FOR Telephone Expenses AUG 2025,200004,HUSAIN.M,1
1200,10120007,Al Khor 12 VILLAS,30/06/2025,31/08/2025,04/09/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005631,QAR,40,"9,867.00",PROV FOR Fixed maint contract JUNE 2025-REV,200009,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/08/2025,31/08/2025,31/08/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005389,QAR,50,"-21,975.00",PROV FOR Fixed maint contract AUG 2025,200009,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),31/08/2025,31/08/2025,31/08/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005410,QAR,50,"-5,000.00",PROV FOR Chilled Water Common Area AUG 2025,200006,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),31/08/2025,31/08/2025,31/08/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005387,QAR,50,"-22,304.00",PROV FOR Fixed maint contract AUG 2025,200009,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/07/2025,31/08/2025,07/09/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005646,QAR,40,"3,400.00",PROV FOR Telephone Expenses JULY 2025-REV,200004,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/07/2025,31/08/2025,04/09/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005619,QAR,40,"1,400.00",PROV FOR Telephone Expenses JULY 2025-REV,200004,AKRAM.J,1
1200,10120001,FOXHILL D23 - (AJR1),31/05/2025,31/08/2025,08/09/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005664,QAR,40,"1,100.00",PROV FOR Telephone Expenses MAY 2025-REV,200004,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/08/2025,31/08/2025,31/08/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005445,QAR,50,"-17,000.00",PROV FOR Electricity (Common Area) AUG 2025,200007,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,30/06/2025,31/08/2025,07/09/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005643,QAR,40,"66,612.00",PROV FOR Fixed maint contract JUNE 2025-REV,200009,AKRAM.J,1
1200,10120002,FOXHILL N27 - (AJR2),31/08/2025,31/08/2025,31/08/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005417,QAR,50,"-1,100.00",PROV FOR Telephone Expenses AUG 2025,200004,HUSAIN.M,1
1200,10120004,FOXHILL D19 - (AJR4),30/06/2025,31/08/2025,04/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005610,QAR,40,"4,800.00",PROV FOR Chilled Water Common Area JUNE 2025-REV,200006,AKRAM.J,1
1200,10120005,AL JASRA TWIN TOWER,31/08/2025,31/08/2025,31/08/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005390,QAR,50,"-79,803.00",PROV FOR Fixed maint contract AUG 2025,200009,HUSAIN.M,1
1200,10120005,AL JASRA TWIN TOWER,30/06/2025,31/08/2025,04/09/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005624,QAR,40,"79,803.00",PROV FOR Fixed maint contract JUNE 2025-REV,200009,AKRAM.J,1
1200,10120002,FOXHILL N27 - (AJR2),31/07/2025,31/08/2025,04/09/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005594,QAR,40,"1,100.00",PROV FOR Telephone Expenses JULY 2025-REV,200004,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/07/2025,31/08/2025,04/09/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005599,QAR,40,"17,000.00",PROV FOR Electricity (Common Area) JULY 2025-REV,200007,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,31/08/2025,31/08/2025,31/08/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005429,QAR,50,"-32,000.00",PROV FOR Chilled Water Common Area AUG 2025,200006,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/08/2025,31/08/2025,31/08/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005392,QAR,50,"-66,612.00",PROV FOR Fixed maint contract AUG 2025,200009,HUSAIN.M,1
1200,10120007,Al Khor 12 VILLAS,31/08/2025,31/08/2025,31/08/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005447,QAR,50,"-1,000.00",PROV FOR Electricity (Common Area) AUG 2025,200007,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/08/2025,31/08/2025,31/08/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005459,QAR,50,"-3,400.00",PROV FOR Telephone Expenses AUG 2025,200004,HUSAIN.M,1
1200,10120007,Al Khor 12 VILLAS,31/08/2025,31/08/2025,31/08/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005391,QAR,50,"-9,867.00",PROV FOR Fixed maint contract AUG 2025,200009,HUSAIN.M,1
1200,10120003,FOXHILL D16 - (AJR3),31/08/2025,31/08/2025,31/08/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005388,QAR,50,"-21,975.00",PROV FOR Fixed maint contract AUG 2025,200009,HUSAIN.M,1
1200,10120003,FOXHILL D16 - (AJR3),30/06/2025,31/08/2025,04/09/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005602,QAR,40,"21,975.00",PROV FOR Fixed maint contract JUNE 2025-REV,200009,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/07/2025,31/08/2025,04/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005611,QAR,40,"4,800.00",PROV FOR Chilled Water Common Area JULY 2025-REV,200006,AKRAM.J,1
1200,10120005,AL JASRA TWIN TOWER,31/07/2025,31/08/2025,04/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005621,QAR,40,"161,000.00",PROV FOR Chilled Water Common Area JULY 2025-REV,200006,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/08/2025,31/08/2025,31/08/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005443,QAR,50,"-1,050.00",PROV FOR Telephone Expenses AUG 2025,200004,HUSAIN.M,1
1200,10120001,FOXHILL D23 - (AJR1),31/05/2025,31/08/2025,08/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005661,QAR,40,"8,000.00",PROV FOR Chilled Water Common Area MAY 2025-REV,200006,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,31/08/2025,31/08/2025,31/08/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005393,QAR,50,"-53,615.00",PROV FOR Fixed maint contract AUG 2025,200009,HUSAIN.M,1
1200,10120005,AL JASRA TWIN TOWER,31/08/2025,31/08/2025,31/08/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005456,QAR,50,-150.00,PROV FOR Telephone Expenses AUG 2025,200004,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),30/06/2025,31/08/2025,04/09/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005589,QAR,40,"22,304.00",PROV FOR Fixed maint contract JUNE 2025-REV,200009,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),30/06/2025,31/08/2025,04/09/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005614,QAR,40,"21,975.00",PROV FOR Fixed maint contract JUNE 2025-REV,200009,AKRAM.J,1
1200,10120008,AL BARAHA TOWER,31/08/2025,31/08/2025,31/08/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005422,QAR,50,"-70,000.00",PROV FOR Chilled Water Common Area AUG 2025,200006,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),31/07/2025,31/08/2025,04/09/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005587,QAR,40,"14,200.00",PROV FOR Electricity (Common Area) JULY 2025-REV,200007,AKRAM.J,1
1200,10120002,FOXHILL N27 - (AJR2),31/07/2025,31/08/2025,04/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005586,QAR,40,"5,000.00",PROV FOR Chilled Water Common Area JULY 2025- REV,200006,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,31/08/2025,31/08/2025,31/08/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005449,QAR,50,"-14,800.00",PROV FOR Electricity (Common Area) AUG 2025,200007,HUSAIN.M,1
1200,10120003,FOXHILL D16 - (AJR3),31/08/2025,31/08/2025,31/08/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005411,QAR,50,"-4,500.00",PROV FOR Chilled Water Common Area AUG 2025,200006,HUSAIN.M,1
1200,10120010,AL SHAREEF HQ - F07,31/07/2025,31/08/2025,07/09/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005650,QAR,40,"14,800.00",PROV FOR Electricity (Common Area) JULY 2025-REV,200007,AKRAM.J,1
1200,10120005,AL JASRA TWIN TOWER,31/08/2025,31/08/2025,31/08/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005418,QAR,50,"-161,000.00",PROV FOR Chilled Water Common Area AUG 2025,200006,HUSAIN.M,1
1200,10120010,AL SHAREEF HQ - F07,31/07/2025,31/08/2025,07/09/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005659,QAR,40,"47,000.00",PROV FOR Telephone Expenses JULY 2025-REV,200004,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/07/2025,31/08/2025,04/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005598,QAR,40,"4,500.00",PROV FOR Chilled Water Common Area JULY 2025-REV,200006,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),31/07/2025,31/08/2025,04/09/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005607,QAR,40,"1,050.00",PROV FOR Telephone Expenses JULY 2025-REV,200004,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/08/2025,31/08/2025,31/08/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005446,QAR,50,"-4,000.00",PROV FOR Electricity (Common Area) AUG 2025,200007,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/07/2025,31/08/2025,07/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005639,QAR,40,"70,000.00",PROV FOR Chilled Water Common Area JULY 2025-REV,200006,AKRAM.J,1
1200,10120005,AL JASRA TWIN TOWER,31/08/2025,31/08/2025,04/09/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005629,QAR,40,150.00,PROV FOR Telephone Expenses AUG 2025-REV,200004,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/08/2025,31/08/2025,31/08/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005413,QAR,50,"-4,800.00",PROV FOR Chilled Water Common Area AUG 2025,200006,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/07/2025,31/08/2025,07/09/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005642,QAR,40,"70,000.00",PROV FOR Electricity (Common Area) JULY 2025-REV,200007,AKRAM.J,1
1200,10120007,Al Khor 12 VILLAS,31/07/2025,31/08/2025,04/09/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005630,QAR,40,"1,000.00",PROV FOR Electricity (Common Area) JULY 2025-REV,200007,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,30/06/2025,31/08/2025,07/09/2025,8,PROV-Fixed Maint,500049,Provisions,SB,1200005651,QAR,40,"53,615.00",PROV FOR Fixed maint contract JUNE 2025-REV,200009,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,31/07/2025,31/08/2025,07/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005648,QAR,40,"32,000.00",PROV FOR Chilled Water Common Area JULY 2025-REV,200006,AKRAM.J,1
1200,10120002,FOXHILL N27 - (AJR2),31/08/2025,31/08/2025,31/08/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005444,QAR,50,"-14,200.00",PROV FOR Electricity (Common Area) AUG 2025,200007,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),30/06/2025,31/08/2025,04/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005585,QAR,40,"5,000.00",PROV FOR Chilled Water Common Area JUNE 2025-REV,200006,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/07/2025,31/08/2025,04/09/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005612,QAR,40,"4,000.00",PROV FOR Electricity (Common Area) JULY 2025-REV,200007,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/08/2025,31/08/2025,31/08/2025,8,PROV-TELEPHONE,500049,Provisions,SB,1200005451,QAR,50,"-1,400.00",PROV FOR Telephone Expenses AUG 2025,200004,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,31/08/2025,31/08/2025,31/08/2025,8,PROV-ELECT CA,500049,Provisions,SB,1200005448,QAR,50,"-70,000.00",PROV FOR Electricity (Common Area) AUG 2025,200007,HUSAIN.M,1
1200,10120003,FOXHILL D16 - (AJR3),30/06/2025,31/08/2025,04/09/2025,8,PROV-CHILL WAT CA,500049,Provisions,SB,1200005597,QAR,40,"4,500.00",PROV FOR Chilled Water Common Area JUNE 2025-REV,200006,AKRAM.J,1
1200,10120003,FOXHILL D16 - (AJR3),30/09/2025,30/09/2025,01/10/2025,9,PROV-TELEPHONE,500049,Provisions,SB,1200005874,QAR,50,"-1,050.00",PROV FOR Telephone Expenses SEPT 2025,200004,HUSAIN.M,1
1200,10120003,FOXHILL D16 - (AJR3),31/08/2025,30/09/2025,06/10/2025,9,PROV-CHILL WAT CA,500049,Provisions,SB,1200005918,QAR,40,"4,500.00",PROV FOR Chilled Water Common Area AUG 2025-REV,200006,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,30/09/2025,30/09/2025,01/10/2025,9,PROV-TELEPHONE,500049,Provisions,SB,1200005699,QAR,50,"-47,000.00",PROV FOR Telephone Expenses SEPT 2025,200004,HUSAIN.M,1
1200,10120004,FOXHILL D19 - (AJR4),30/09/2025,30/09/2025,01/10/2025,9,PROV-TELEPHONE,500049,Provisions,SB,1200005880,QAR,50,"-1,400.00",PROV FOR Telephone Expenses SEPT 2025,200004,HUSAIN.M,1
1200,10120003,FOXHILL D16 - (AJR3),31/07/2025,30/09/2025,06/10/2025,9,PROV-Fixed Maint,500049,Provisions,SB,1200005921,QAR,40,"21,975.00",PROV FOR Fixed maint contract JULY 2025-REV,200009,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,30/09/2025,30/09/2025,01/10/2025,9,PROV-CHILL WAT CA,500049,Provisions,SB,1200005757,QAR,50,"-32,000.00",PROV FOR Chilled Water Common Area SEPT 2025,200006,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),30/09/2025,30/09/2025,01/10/2025,9,PROV-ELECT CA,500049,Provisions,SB,1200005787,QAR,50,"-14,200.00",PROV FOR Electricity (Common Area) SEPT 2025,200007,HUSAIN.M,1
1200,10120002,FOXHILL N27 - (AJR2),30/09/2025,30/09/2025,01/10/2025,9,PROV-CHILL WAT CA,500049,Provisions,SB,1200005730,QAR,50,"-5,000.00",PROV FOR Chilled Water Common Area SEPT 2025,200006,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,30/09/2025,30/09/2025,01/10/2025,9,PROV-Fixed Maint,500049,Provisions,SB,1200005872,QAR,50,"-66,611.00",PROV FOR Fixed maint contract SEPT 2025,200009,HUSAIN.M,1
1200,10120005,AL JASRA TWIN TOWER,30/09/2025,30/09/2025,06/10/2025,9,PROV-TELEPHONE,500049,Provisions,SB,1200005963,QAR,40,150.00,PROV FOR Telephone Expenses SEPT 2025-REV,200004,AKRAM.J,1
1200,10120005,AL JASRA TWIN TOWER,30/09/2025,30/09/2025,01/10/2025,9,PROV-CHILL WAT CA,500049,Provisions,SB,1200005749,QAR,50,"-161,000.00",PROV FOR Chilled Water Common Area SEPT 2025,200006,HUSAIN.M,1
1200,10120010,AL SHAREEF HQ - F07,31/07/2025,30/09/2025,07/10/2025,9,PROV-Fixed Maint,500049,Provisions,SB,1200006003,QAR,40,"53,615.00",PROV FOR Fixed maint contract JULY 2025-REV,200009,AKRAM.J,1
1200,10120005,AL JASRA TWIN TOWER,31/07/2025,30/09/2025,06/10/2025,9,PROV-Fixed Maint,500049,Provisions,SB,1200005953,QAR,40,"79,803.00",PROV FOR Fixed maint contract JULY 2025-REV,200009,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/08/2025,30/09/2025,06/10/2025,9,PROV-CHILL WAT CA,500049,Provisions,SB,1200005933,QAR,40,"4,800.00",PROV FOR Chilled Water Common Area AUG 2025-REV,200006,AKRAM.J,1
1200,10120004,FOXHILL D19 - (AJR4),31/07/2025,30/09/2025,06/10/2025,9,PROV-Fixed Maint,500049,Provisions,SB,1200005936,QAR,40,"21,975.00",PROV FOR Fixed maint contract JULY 2025-REV,200009,AKRAM.J,1
1200,10120007,Al Khor 12 VILLAS,30/09/2025,30/09/2025,01/10/2025,9,PROV-ELECT CA,500049,Provisions,SB,1200005804,QAR,50,"-1,000.00",PROV FOR Electricity (Common Area) SEPT 2025,200007,HUSAIN.M,1
1200,10120003,FOXHILL D16 - (AJR3),30/09/2025,30/09/2025,01/10/2025,9,PROV-ELECT CA,500049,Provisions,SB,1200005794,QAR,50,"-17,000.00",PROV FOR Electricity (Common Area) SEPT 2025,200007,HUSAIN.M,1
1200,10120004,FOXHILL D19 - (AJR4),30/09/2025,30/09/2025,01/10/2025,9,PROV-ELECT CA,500049,Provisions,SB,1200005800,QAR,50,"-4,000.00",PROV FOR Electricity (Common Area) SEPT 2025,200007,HUSAIN.M,1
1200,10120008,AL BARAHA TOWER,30/09/2025,30/09/2025,01/10/2025,9,PROV-CHILL WAT CA,500049,Provisions,SB,1200005755,QAR,50,"-70,000.00",PROV FOR Chilled Water Common Area SEPT 2025,200006,HUSAIN.M,1
1200,10120007,Al Khor 12 VILLAS,31/08/2025,30/09/2025,06/10/2025,9,PROV-ELECT CA,500049,Provisions,SB,1200005965,QAR,40,"1,000.00",PROV FOR Electricity (Common Area) AUG 2025-REV,200007,AKRAM.J,1
1200,10120010,AL SHAREEF HQ - F07,31/08/2025,30/09/2025,07/10/2025,9,PROV-CHILL WAT CA,500049,Provisions,SB,1200005998,QAR,40,"32,000.00",PROV FOR Chilled Water Common Area AUG 2025-REV,200006,AKRAM.J,1
1200,10120002,FOXHILL N27 - (AJR2),31/08/2025,30/09/2025,06/10/2025,9,PROV-ELECT CA,500049,Provisions,SB,1200005905,QAR,40,"14,200.00",PROV FOR Electricity (Common Area) AUG 2025-REV,200007,AKRAM.J,1
1200,10120007,Al Khor 12 VILLAS,31/07/2025,30/09/2025,06/10/2025,9,PROV-Fixed Maint,500049,Provisions,SB,1200005966,QAR,40,"9,867.00",PROV FOR Fixed maint contract JULY 2025-REV,200009,AKRAM.J,1
